50.1291998,8.6667491
50.1293287,8.6675189
50.1293234,8.6675398
50.1293752,8.6680803
50.1293754,8.6680803
50.1293758,8.6680801
50.1293758,8.6680796
50.1293754,8.6680793
50.1290030,8.6682440
50.1289922,8.6682464
50.1289851,8.6682163
50.1283648,8.6684357
50.1276977,8.6686707
50.1275270,8.6687297
50.1274703,8.6688022
50.1274647,8.6688269
50.1271380,8.6695055
50.1271122,8.6695404
50.1270849,8.6694299
50.1270778,8.6693419
